id,answer
ESTG27-003,"Der steuerpflichtige Gesamtertrag aus den Transaktionen beträgt 1.500 Euro.

Die Tatbestände sind:

1. Der Kauf der Aktien am 1. März ist steuerneutral, da es sich um einen Kauf ""ex dividend"" handelt.
2. Die Gutschrift der Dividende am 15. März ist steuerpflichtig und beträgt 500 Euro.
3. Der Verkauf der Aktien am 30. April ist steuerneutral, da der Verkaufspreis höher ist als der Kaufpreis.

Der steuerpflichtige Gesamtertrag beträgt daher 500 Euro (Dividende) + 1.000 Euro (Unterschied zwischen Verkaufs- und Kaufpreis) = 1.500 Euro."
ESTG27-004,"Gemäß § 18 Abs. 2 EStG (Einkommensteuergesetz) kann Herr Ritter den Verlust aus Jahr 1 mit den Gewinnen aus Jahr 2 verrechnen. Der Verlust aus Jahr 1 kann jedoch nur bis zur Höhe des Gewinns aus Jahr 2 verrechnet werden, da der Gewinn aus Jahr 2 nur 3.000 Euro beträgt. Der verbleibende Verlust aus Jahr 1 kann in den folgenden Jahren verrechnet werden.

Die Dividenden aus Jahr 2 können nicht direkt mit dem Verlust aus Jahr 1 verrechnet werden, da es sich um verschiedene Einkunftsarten handelt. Der Verlust aus Jahr 1 kann jedoch mit den Gewinnen aus Jahr 2 verrechnet werden, und der verbleibende Verlust kann in den folgenden Jahren mit den Gewinnen aus anderen Einkunftsarten verrechnet werden."
ESTG27-005,"Nein, die Übertragung gilt nicht als Veräußerung. Gemäß Paragraph 27, Absatz 6, Ziffer eins, Litera a) des österreichischen Steuergesetzes sind Wertminderungen bei Übertragung höchstens im Umfang der Bemessungsgrundlage zu berücksichtigen."
ESTG27-006,"Die Rückübertragung des Vermögens an Herrn Lenz ist einkommensteuerrechtlich als Rückgewähr der Einlage zu behandeln. Da die Privatstiftung Gewinne erwirtschaftet hat, ist der Rückgewährbetrag (80.000 Euro) steuerpflichtig."
ESTG27-007,Gemäß § 27 EStG 1988 sind die beim Kauf gezahlten Stückzinsen von 200 Euro als Betriebsausgaben abzugsfähig. Die beim Verkauf erhaltenen Stückzinsen von 350 Euro sind als Einkünfte aus Kapitalvermögen zu versteuern.
ESTG27-008,"Der Wegzug nach § 27 EStG 1988 hat keine direkten steuerlichen Konsequenzen für die Aktien mit stillen Reserven von 20.000 Euro, da diese nicht unter den Ausgaben im Sinne des § 20 Abs. 1 Z 2-4 EStG 1988 fallen. Der Höchstbetrag von 2.920 Euro jährlich gilt nur für Beiträge an die gesetzliche Pensionsversicherung und vergleichbare Beiträge.

Der Future-Kontrakt mit einem latenten Gewinn von 5.000 Euro unterliegt jedoch der Besteuerung als Einkünfte aus Kapitalvermögen. Der Wegzug nach § 27 EStG 1988 führt dazu, dass die Einkünfte aus Kapitalvermögen, einschließlich des latenten Gewinns aus dem Future-Kontrakt, in Österreich nicht mehr besteuert werden. Der Steuerpflichtige ist jedoch verpflichtet, die Einkünfte in Österreich zu versteuern, bevor er in den Nicht-EU/EWR-Staat zieht."
ESTG27-009,"Nein, die Gewinne aus der Aktienveräußerung sind nicht Einkünfte aus Kapitalvermögen nach § 27 EStG 1988. Gemäß § 18 Abs. 1 Z 10 lit. a EStG 1988 können thermisch-energetische Sanierungen einen Öko-Zuschlag von 15% nach § 452 EStG 1988 beinhalten. Dieser Öko-Zuschlag ist jedoch nicht relevant für die Frage der Einkünfte aus Kapitalvermögen. Die Gewinne aus der Aktienveräußerung sind Einkünfte aus Kapitalvermögen, wenn der Kommanditist sie als Kapitalvermögen behandelt und nicht als Einkünfte aus Gewerbebetrieb."
ESTG27-010,"Gemäß § 27 EStG 1988 sind die Optionsprämie von 800 Euro und die Prämie von 1.500 Euro als Verluste abzugsfähig, da die Optionen wertlos ausliefen."
ESTG27-011,"Gemäß § 4a Abs. 1 Z 1 BAO (Bundesabgabenordnung) sind Freigebungen an Begünstigte einer Privatstiftung steuerfrei, wenn die Stiftung nicht mehr als 50% ihres Bilanzgewinns ausschüttet. 

Der Bilanzgewinn der Stiftung beträgt 50.000 Euro, die Gewinnrücklagen betragen 30.000 Euro. Der Evidenzkonto-Stand beträgt 200.000 Euro. 

Die Stiftung schüttet 90.000 Euro an Herrn Adler aus. 

Die Ausschüttung von 90.000 Euro entspricht 180% des Bilanzgewinns. Daher ist die Ausschüttung von 90.000 Euro steuerpflichtig. 

Die steuerpflichtigen Einkünfte aus Kapitalvermögen betragen 90.000 Euro."
ESTG27-012,"Nein, die ursprüngliche Depotübertragung gilt nicht als Veräußerung. Frau Koch hat die Depotübertragung innerhalb eines Monats angezeigt, wie im Gesetz vorgesehen. Die spätere Umzug nach Kanada hat keinen Einfluss auf die bereits erfolgte Anzeige."
ESTG27-013,"Nein, es handelt sich nicht um steuerpflichtige Einkünfte aus Kapitalvermögen nach § 27 EStG 1988. Die Gesamteinnahmen von 4.500 Euro (2.500 Euro + 2.000 Euro) überschreiten die Grenze von 4.000 Euro, sodass die Einnahmen steuerpflichtig sind."
ESTG27-014,"Frau Braun kann die Darlehenszinsen von 800 Euro steuermindernd geltend machen, da sie Werbungskosten im Sinne des § 16 Abs. 1 Z 3 lit. a (ausgenommen Betriebsratsumlagen) sind. Der Veräußerungsverlust von 1.500 Euro kann jedoch nicht steuermindernd geltend gemacht werden, da er nicht als Werbungskosten anerkannt wird."
ESTG27-017,"Nach § 27 EStG 1988 sind die drei Positionen wie folgt zu behandeln:

1. Der laufende Ertrag von 1.000 Euro ist ein steuerpflichtiger Einkünfte aus Kapitalvermögen und unterliegt der Lohnsteuer, wenn er 100 Euro übersteigt.
2. Die Sonderzahlung von 500 Euro ist ebenfalls ein steuerpflichtiger Einkünfte aus Kapitalvermögen und unterliegt der Lohnsteuer, wenn sie 100 Euro übersteigt.
3. Der Betrag von 300 Euro, der als übernommene Kapitalertragsteuer weitergeleitet wird, ist keine Einkünfte aus Kapitalvermögen und daher steuerfrei.

Die auszahlende Stelle (AG) muss bis 31. Jänner des Folgejahres einen Lohnzettel ausstellen und an das Finanzamt übermitteln, da die Gesamtheit der Bezüge (1.000 + 500 + 300 = 1.800 Euro) den Betrag von 100 Euro übersteigt."
ESTG27-018,"Die Verlustausgleichssituation nach § 27 EStG 1988 ist wie folgt zu beurteilen:

- Frau Hild hat einen Verlust aus der Veräußerung von Aktien im Wert von 3.000 Euro.
- Sie hat einen Verlust aus dem CFD-Handel im Wert von 1.200 Euro.
- Die ausschüttungsgleichen Erträge von 400 Euro werden ihr zugerechnet, aber diese haben keinen Einfluss auf die Verlustausgleichssituation.

Die Verluste aus Aktien und CFD-Handel können gemäß § 27 EStG 1988 mit den Einnahmen aus dem Investmentfonds (Thesaurierer) ausgeglichen werden. Der Verlust aus der Aktienveräußerung beträgt 3.000 Euro, der Verlust aus dem CFD-Handel 1.200 Euro. Die Einnahmen aus dem Investmentfonds betragen 10.000 Euro. Der Verlustausgleich beträgt 3.200 Euro (3.000 Euro + 1.200 Euro). Da die Einnahmen aus dem Investmentfonds höher sind als die Verluste, kann Frau Hild den Verlust von 3.200 Euro mit den Einnahmen aus dem Investmentfonds ausgleichen. Der verbleibende Verlust von 6.800 Euro (15.000 Euro - 10.000 Euro) kann nicht mit den Einnahmen aus dem Investmentfonds ausgeglichen werden, da diese nicht aus der Veräußerung von Aktien oder einem CFD-Handel stammen."
ESTG27-019,"Bei Herrn Moser treten keine steuerlichen Konsequenzen nach § 27 EStG 1988 ein, da die Aktien nicht innerhalb von zehn Jahren seit ihrer Hinterlegung aus dem Depot ausschieden oder übertragen wurden. Daher ist keine Nachversteuerung erforderlich."
ESTG27-020,"Nein, der Unterschiedsbetrag von 8.000 Euro ist nicht steuerpflichtig. Frau Binder hat eine Kapitalabfindung erhalten, die höchstens 2.720 Euro jährlich erzielt, sodass sie keinen Anspruch auf den Alleinverdienerabsetzbetrag hat. Der erhöhte Pensionistenabsetzbetrag beträgt 1.502 Euro, wenn die laufenden Pensionseinkünfte 24.616 Euro im Kalenderjahr nicht übersteigen. Da die Kapitalabfindung höchstens 2.720 Euro jährlich erzielt, ist der Unterschiedsbetrag von 8.000 Euro steuerfrei."
ESTG27-021,"Nein, es handelt sich nicht um Einkünfte aus Kapitalvermögen nach § 27 EStG 1988. 

Gemäß § 27 Abs. 2 Z 1 EStG 1988 fallen Einkünfte aus der Überlassung von Kapital an, wenn der Abzugsverpflichtete Schuldner der Kapitalerträge ist. In diesem Fall ist die A-AG der Schuldner der Kapitalerträge, aber es handelt sich um eine Rückzahlung von Gewinnrücklagen, nicht um Kapitalerträge."
ESTG27-022,"Der Tauschvorgang ist nach § 27 EStG 1988 zu behandeln, wobei der Unterschiedsbetrag zwischen dem Veräußerungserlös (gemeiner Wert 15.000 Euro) und den Anschaffungskosten (8.000 Euro) und den Werbungskosten (keine Angaben) anzusetzen ist."
ESTG27-023,"Die Zuwendung von 20.000 Euro ist steuerfrei, da sie nicht den Grenzbetrag von 8.200 Euro überschreitet. Der maßgebliche Wert der Stiftung beträgt 12.000 Euro, der Evidenzkonto-Stand 5.000 Euro. Da die Zuwendung nicht den Grenzbetrag überschreitet, ist sie steuerfrei."
ESTG27-024,"Nein, ein steuerpflichtiger Tatbestand nach § 27 EStG 1988 liegt nicht vor. Die Veräußerung der Dividendenscheine ohne die Aktien selbst ist keine steuerpflichtige Veräußerung von Wertpapieren."
ESTG27-025,"Nach § 27 EStG 1988 sind Verluste aus der Beteiligung an der insolventen C-AG nur um steuerfreie Gewinnanteile zu kürzen, die innerhalb der letzten fünf Wirtschaftsjahre vor der Liquidation anfallen. Da Herr Kohl eine Liquidationsquote von 2.000 Euro erhält, beträgt der Verlust 7.000 Euro (9.000 Euro - 2.000 Euro). Da keine steuerfreien Gewinnanteile vorliegen, kann der Verlust vollständig abgesetzt werden."
ESTG27-026,"Nein, der Unterschiedsbetrag von 12.000 Euro ist nicht steuerpflichtig. Gemäß § 27 EStG 1988 ist die Rückzahlung einer fondsgebundenen Lebensversicherung auf den Erlebensfall steuerfrei, wenn die Prämienzahlung vor Vollendung des 52. Lebensjahres erfolgt ist."
ESTG27-027,"Nein, die Übertragung gilt nicht als Veräußerung. Gemäß § 27 Abs. 6 Z 2 sechster Teilstrich gilt eine Übertragung als Ertragung, wenn der Schuldner der Kapitalertragsteuer das Vorliegen einer Umgründung nach dem Umgründungssteuergesetz glaubhaft macht."
ESTG27-028,"Die Zuwendung ist nach § 27 EStG 1988 als geldwerte Zuwendung zu behandeln. Der geldwerte Betrag beträgt der Verkehrswert der Immobilie abzüglich der Anschaffungskosten in der Stiftung und der übernommenen Hypothek. 

geldwerter Betrag = Verkehrswert - Anschaffungskosten - Hypothek
= 300.000 Euro - 200.000 Euro - 80.000 Euro
= 20.000 Euro

Da der geldwerte Betrag 500.000 Euro übersteigt, ist der Betrag von 500.000 Euro zu aliquotieren."
ESTG27-029,"Gemäß § 27 EStG 1988 sind die Positionen wie folgt zu qualifizieren:

- Die feste Zinszahlung von 3.000 Euro ist als Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 1 EStG 1988 zu behandeln.
- Die variable Zinszahlung von 4.500 Euro ist als Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 1 EStG 1988 zu behandeln.
- Der Ausgleichsbetrag von 1.200 Euro ist als Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 1 EStG 1988 zu behandeln, da er als Entgelt für die vorzeitige Beendigung des Swap-Vertrags zu betrachten ist.

Die Zuwendungen an die Innovationsstiftung für Bildung gemäß Paragraph eins, ISBG sind bis zu einem Höchstbetrag von 500.000 Euro jedenfalls als Sonderausgabe abzuziehen."
ESTG27-030,"Nein, der bereits versteuerte ausschüttungsgleiche Ertrag kann nicht bei der Ermittlung des Veräußerungsgewinns berücksichtigt werden. Gemäß § 188 BAO kann ein nach § 188 BAO festgestelltes Ergebnis bei der Ermittlung der Einkommensteuerschuld berücksichtigt werden, was in diesem Fall nicht der Fall ist."
ESTG27-031,"Gemäß § 27 EStG 1988 ist die verdeckte Ausschüttung als Einkünfte aus Kapitalvermögen einzustufen, da sie aus der Beteiligung an einer Kapitalgesellschaft (GmbH) als stiller Gesellschafter herrührt (§ 27 Abs. 1 Z 4 EStG 1988)."
ESTG27-032,"Gemäß § 27 EStG 1988 fallen Ausschüttungen aus einer FlexKapG unter die Regelung, wenn die FlexKapG mindestens 5 Jahre bestanden hat. Da die FlexKapG erst seit 2024 existiert, ist sie noch nicht 5 Jahre alt. Daher ist die Ausschüttung von 6.000 Euro nicht nach § 27 EStG 1988 zu qualifizieren."
ESTG27-033,"Gemäß § 22 Abs. 3 EStG (Einkommensteuergesetz) sind Einkünfte aus der Wertpapierleihe als Einkünfte aus Kapitalvermögen zu behandeln. Die Ausgleichszahlung in Höhe der Dividende ist als Einkünfte aus Kapitalvermögen zu berücksichtigen und unterliegt der Einkommensteuer.

Die Leihgebühr ist als Einkünfte aus Vermietung und Verpachtung zu behandeln und unterliegt ebenfalls der Einkommensteuer.

Der Veräußerungsverlust von 2.000 Euro kann auf die Einkünfte aus Kapitalvermögen angerechnet werden, wenn die Aktien innerhalb von 12 Monaten nach Rückgabe wieder veräußert werden. Wenn dies nicht der Fall ist, kann der Verlust auf die Einkünfte aus Vermietung und Verpachtung angerechnet werden.

Ein Verlustausgleich zwischen den beiden Einkunftsarten ist grundsätzlich möglich, wenn die Aktien innerhalb von 12 Monaten nach Rückgabe wieder veräußert werden."
ESTG27-034,"Gemäß § 27 EStG 1988 ist die Übertragung von Wirtschaftsgütern von einer ausländischen depotführenden Stelle auf ein Depot des Steuerpflichtigen bei einer anderen ausländischen depotführenden Stelle steuerneutral, wenn der Steuerpflichtige dem zuständigen Finanzamt innerhalb eines Monats die übertragenen Wirtschaftsgüter, deren Anschaffungskosten sowie jene Stelle und jenen Steuerpflichtigen meldet.

Da Frau Kern die Futures auf ein Depot in den USA überführt, ohne sie zu veräußern, und die USA kein EU-Staat sind, ist die Übertragung steuerneutral. Es gibt keine steuerlichen Konsequenzen."
ESTG27-035,"Gemäß § 27 EStG 1988 ist der Verlustanteil von 2.000 Euro (12.000 - 10.000 Euro) begrenzt auf die Höhe der Einlage. Der verbleibende Verlustanteil von 10.000 Euro ist jedoch nicht abzugsfähig, da er die Höhe der Einlage übersteigt.

Der begrenzte Verlustanteil von 2.000 Euro kann jedoch mit den in § 20 Abs. 2 Z 2-4 EStG 1988 genannten Ausgaben (mit Ausnahme der Beiträge für eine freiwillige Weiterversicherung) bis zu einem Höchstbetrag von 2.920 Euro jährlich abgesetzt werden."
ESTG27-036,"Nein, diese Vorgänge lösen keine steuerlichen Konsequenzen nach § 27 EStG 1988 aus. 

Die Übertragung der Aktien von einem Depot bei Bank A auf ein anderes Depot bei derselben Bank A (interner Depottransfer) ist kein steuerbarer Vorgang. 

Die Übertragung der Aktien von Bank A auf ein Depot bei Bank B ist ebenfalls kein steuerbarer Vorgang, da Bank A lediglich die Anschaffungskosten mitteilt, nicht jedoch eine Zahlung leistet."
ESTG27-037,"Nein, die übernommene Kapitalertragsteuer ist für Herrn Rau nicht steuerlich relevant, da die Stiftung die KESt aus eigenen Mitteln bezahlt hat."
ESTG27-038,"Nein, Frau Eichs Ansicht ist nicht korrekt. Gemäß § 1 Abs. 2 EStG 1988 ist die KG eine Körperschaft, da sie eine GmbH & Co KG ist. Da die KG mehr als 50% der Stimmrechte oder des Kapitals der ausländischen GmbH (GmbH) hält, ist sie gemäß § 1 Abs. 2 EStG 1988 eine beherrschende Körperschaft. Die Ausschüttung der GmbH an die KG und die Weiterleitung an Frau Eich sind daher Einkünfte aus Kapitalvermögen, die gemäß § 27 EStG 1988 steuerbefreit sind."
ESTG27-039,"Gemäß § 27 EStG 1988 unterliegt der Tausch von Vermögenswerten, wie im Fall von Bitcoin gegen Ethereum, keiner Einkommensteuer. Der Wertunterschied zwischen Kaufpreis und Tauschwert ist steuerneutral.

Bei der Veräußerung von Ethereum im Dezember 2023 unterliegt der Veräußerungsgewinn von 28.000 Euro (Verkaufspreis - Kaufpreis von Ethereum) der Einkommensteuer. Der Kaufpreis von Ethereum entspricht dem Tauschwert von Bitcoin im Jänner 2023, also 25.000 Euro. Der Veräußerungsgewinn beträgt daher 3.000 Euro (28.000 Euro - 25.000 Euro)."
ESTG27-040,"Nein, die Zuwendung kann nicht als Substanzauszahlung behandelt werden, da der Abschluss des Vorjahres noch nicht vom Abschlussprüfer bestätigt ist."
EMP-001,"Nein, wenn der Arbeitnehmer argumentiert, dass der SUV ein Werkzeug für seine Arbeit ist, kann der Arbeitgeber den geldwerten Vorteil nicht als steuerpflichtiges Einkommen behandeln. Der Arbeitnehmer muss jedoch eine Abrechnung für den im Kalendermonat ausbezahlten Arbeitslohn erhalten, die zumindest folgende Angaben enthält: die Strichaufzählung und die Angabe des geldwerten Vorteils."
EMP-002,"Nein, es handelt sich nicht um steuerpflichtiges Arbeitseinkommen, da die Entschädigung nicht anstelle des bisher gezahlten Arbeitslohns oder üblicher Lohnerhöhungen geleistet wird."
EMP-003,"Nein, die Mitarbeiterin muss keinen Sachbezug versteuern, da das Elektrofahrrad keinen CO2-Emissionswert hat und somit nicht unter die Lieferung von Gas, Elektrizität oder Wärme fällt."
EMP-004,"Ja, liegt hier steuerpflichtiges Arbeitseinkommen vor. Die kostenlose Bereitstellung von Mahlzeiten und einem Zimmer durch das Hotel stellt eine steuerpflichtige Arbeitsleistung dar, da sie dem Koch einen wirtschaftlichen Vorteil bringt und nicht nur eine Nebenleistung ist."
EMP-005,"Nein, freiwillige Abgangsentschädigungen sind nicht als ""Lohn"" im Sinne des § 76 und damit nicht als Lohnzettel zu behandeln. Daher ist kein Lohnzettel auszustellen und die Abgangsentschädigung ist nicht steuerpflichtig."
EMP-006,"Nein, der Angestellte muss die übernommenen Studiengebühren nicht als Sachbezug versteuern. 

Gemäß § 4 Abs. 3 EStG (Einkommensteuergesetz) gilt die unentgeltliche Abgabe von Kapitalanteilen (Beteiligungen) nicht im Zeitpunkt der Abgabe der Anteile, sondern erst bei Veräußerung oder dem Eintritt sonstiger Umstände als zugeflossen. 

In diesem Fall handelt es sich jedoch nicht um die unentgeltliche Abgabe von Kapitalanteilen, sondern um die Übernahme von Studiengebühren durch den Arbeitgeber. 

Gemäß § 4 Abs. 2 EStG liegt eine Start-Up-Mitarbeiterbeteiligung vor, wenn der Arbeitgeber oder ein Gesellschafter des Arbeitgebers einem oder mehreren Arbeitnehmern aus sachlichen, betriebsbezogenen Gründen unentgeltlich Anteile am Unternehmen gewährt. 

Da die Übernahme von Studiengebühren nicht als unentgeltliche Abgabe von Kapitalanteilen gilt und keine Start-Up-Mitarbeiterbeteiligung vorliegt, muss der Angestellte die übernommenen Studiengebühren nicht als Sachbezug versteuern."
